N,p,q,type,rad_odd_pq,conductor_proxy,rho
8192,1834,6358,Composite,171479,29405047441,2.675027
8192,1835,6357,Composite,11665095,136074441359025,3.611645
8192,1836,6356,Composite,81039,6567319521,2.508666
8192,1837,6355,Composite,11674135,136285427998225,3.611817
8192,1838,6354,Composite,973221,947159114841,3.06037
8192,1839,6353,Mixed,11683167,136496391149889,3.611989
8192,1840,6352,Composite,45655,2084379025,2.381305
8192,1841,6351,Composite,11692191,136707330380481,3.61216
8192,1842,6350,Composite,584835,342031977225,2.947334
8192,1843,6349,Composite,11701207,136918245256849,3.612331
8192,1844,6348,Composite,31809,1011812481,2.3011
8192,1845,6347,Composite,3903405,15236570594025,3.368662
8192,1846,6346,Composite,2928679,8577160685041,3.304895
8192,1847,6345,Mixed,1302135,1695555558225,3.124992
8192,1848,6344,Composite,183183,33556011489,2.689681
8192,1849,6343,Mixed,272749,74392017001,2.778033
8192,1850,6342,Composite,586635,344140623225,2.948016
8192,1851,6341,Composite,11737191,137761652570481,3.613013
8192,1852,6340,Composite,733855,538543161025,2.997713
8192,1853,6339,Composite,11746167,137972439191889,3.613183
8192,1854,6338,Composite,979221,958873766841,3.061735
8192,1855,6337,Mixed,11755135,138183198868225,3.613352
8192,1856,6336,Composite,957,915849,1.523442
8192,1857,6335,Composite,11764095,138393931169025,3.613521
8192,1858,6334,Composite,2942143,8656205432449,3.305913
8192,1859,6333,Composite,905619,820145773161,3.044391
8192,1860,6332,Composite,736095,541835849025,2.99839
8192,1861,6331,Mixed,11781991,138815311924081,3.613858
8192,1862,6330,Composite,420945,177194693025,2.87435
8192,1863,6329,Mixed,436701,190707763401,2.882506
8192,1864,6328,Composite,184303,33967595809,2.691034
8192,1865,6327,Composite,3933285,15470730891225,3.370354
8192,1866,6326,Composite,2951079,8708867264241,3.306586
8192,1867,6325,Mixed,2361755,5577886680025,3.257143
8192,1868,6324,Composite,738327,545126758929,2.999062
8192,1869,6323,Mixed,11817687,139657726029969,3.61453
8192,1870,6322,Composite,2955535,8735187136225,3.306921
